iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
117,80.0,40.0,50.0,60.0,70.0,70.0,70.0,31.86,0.5416,-1.5626,1.1604,0.0,22.02,0.31,0.0,0.0,-,14.67,217.87,0.0,-
118,100.0,40.0,40.0,40.0,60.0,60.0,70.0,52.29,1.0489,0.8703,1.1512,0.0,25.62,0.0,28.21,0.0,129.32,127.85,48.02,0.0,163.91
119,100.0,30.0,40.0,50.0,60.0,70.0,70.0,88.94,1.0191,0.725,1.1647,0.0,25.62,0.31,34.16,0.0,279.21,14.67,52.01,0.0,483.46
120,90.0,40.0,50.0,60.0,60.0,70.0,70.0,18.65,0.8508,-1.1935,1.1647,0.0,33.43,0.31,-,0.0,18.67,0.0,52.01,0.0,63.4
121,100.0,30.0,30.0,40.0,50.0,50.0,60.0,41.31,1.0656,0.9984,1.1818,0.0,25.62,48.56,66.07,0.0,65.53,127.85,16.05,0.0,63.4
122,80.0,30.0,30.0,40.0,40.0,40.0,40.0,53.96,0.5865,-1.2836,1.0906,0.0,92.31,195.75,-,0.0,65.53,14.67,-,0.0,63.4
123,80.0,10.0,10.0,20.0,20.0,20.0,20.0,168.18,0.4668,-1.4,1.1582,0.0,18.43,178.74,124.11,-,363.62,84.29,110.37,-,465.88
124,80.0,20.0,20.0,20.0,20.0,20.0,40.0,99.36,0.5591,-1.1676,1.1045,0.0,-,48.3,153.09,171.83,200.79,0.0,-,171.7,49.16
125,100.0,40.0,60.0,70.0,70.0,70.0,70.0,38.72,1.0489,0.9168,1.1818,0.0,3.05,149.87,92.87,0.0,7.4,0.0,16.05,0.0,118.0
126,100.0,40.0,60.0,70.0,70.0,70.0,70.0,51.03,1.0369,0.8257,1.1818,0.0,3.05,153.21,85.16,0.0,7.4,0.0,16.05,0.0,245.4
127,80.0,30.0,50.0,50.0,50.0,50.0,70.0,36.9,0.574,-1.3743,1.1897,-,42.41,4.6,-,0.0,189.66,0.0,9.41,0.0,49.16
128,100.0,40.0,50.0,60.0,60.0,60.0,70.0,43.09,1.0293,0.8695,1.185,0.0,46.06,4.6,85.16,0.0,107.1,0.0,14.1,0.0,173.86
129,80.0,50.0,60.0,70.0,80.0,80.0,80.0,5.22,0.5991,-1.3658,1.1818,0.0,25.43,0.26,-,0.0,0.0,0.0,16.05,0.0,-
130,100.0,40.0,40.0,50.0,60.0,60.0,80.0,49.12,1.0525,0.8178,1.185,0.0,49.62,47.4,28.21,0.0,80.27,0.0,14.1,0.0,271.56
131,100.0,40.0,50.0,50.0,60.0,70.0,70.0,64.68,1.0198,0.7354,1.2,0.0,159.69,168.42,34.16,0.0,23.83,0.0,4.59,0.0,256.1
132,100.0,40.0,60.0,70.0,80.0,90.0,90.0,33.9,1.0592,0.8041,1.185,0.0,21.84,4.6,34.16,0.0,7.4,0.0,14.1,0.0,256.95
133,70.0,20.0,30.0,30.0,30.0,30.0,30.0,258.93,0.27,-1.334,1.1897,-,-,-,151.68,0.0,61.61,1194.44,9.41,0.0,395.38
134,100.0,30.0,40.0,50.0,50.0,50.0,50.0,163.56,1.0159,0.8419,1.185,0.0,3.05,51.36,220.38,0.0,291.21,603.57,14.1,0.0,451.96
135,30.0,20.0,30.0,30.0,30.0,30.0,30.0,1.53,-0.5924,-1.4397,1.2,-,-,-,-,0.0,-,-,4.59,0.0,-
136,90.0,40.0,60.0,60.0,60.0,60.0,60.0,29.52,0.815,-1.2469,1.1815,0.0,3.05,4.6,132.38,0.0,61.61,0.0,-,0.0,64.03
137,80.0,50.0,60.0,70.0,70.0,80.0,80.0,7.2,0.6029,-1.4071,1.1818,0.0,-,0.0,34.16,0.0,7.4,0.0,16.05,0.0,-
138,50.0,40.0,40.0,40.0,40.0,40.0,40.0,13.2,-0.8795,-5.1601,1.0333,0.0,-,-,66.02,0.0,-,0.0,-,0.0,-
139,80.0,20.0,40.0,40.0,50.0,50.0,50.0,44.77,0.5767,-1.4165,1.1897,96.4,21.64,4.6,-,0.0,168.91,-,9.41,0.0,57.17
140,100.0,40.0,60.0,60.0,70.0,70.0,80.0,68.63,1.0642,0.8438,1.1535,0.0,28.47,4.6,0.0,0.0,7.4,542.6,46.09,0.0,57.17
141,100.0,30.0,30.0,30.0,40.0,40.0,60.0,111.77,0.9969,0.7131,1.1,0.0,87.37,47.4,28.21,0.0,210.18,542.6,152.76,0.0,49.16
142,90.0,50.0,50.0,50.0,50.0,50.0,50.0,38.11,0.8229,-1.2001,1.1178,0.0,121.42,102.78,0.0,0.0,61.61,0.0,-,0.0,57.17
143,90.0,40.0,50.0,60.0,70.0,70.0,80.0,26.33,0.8258,-1.3408,1.185,0.0,3.05,-,28.21,0.0,142.48,0.0,14.1,0.0,49.16
144,90.0,40.0,60.0,70.0,70.0,70.0,70.0,31.88,0.8316,-1.2999,1.183,0.0,3.18,4.6,-,0.0,79.92,0.0,14.35,0.0,184.84
145,100.0,40.0,50.0,50.0,60.0,60.0,70.0,115.92,0.9851,0.6434,1.1558,0.0,30.79,0.31,58.72,0.0,392.82,0.0,46.09,0.0,630.48
146,100.0,40.0,60.0,70.0,80.0,80.0,80.0,31.27,1.0616,0.8699,1.1799,0.0,3.18,4.6,28.21,0.0,79.92,0.0,16.3,0.0,180.53
147,100.0,50.0,70.0,80.0,80.0,80.0,90.0,16.59,1.0762,0.9941,1.1818,0.0,3.05,4.6,0.0,0.0,93.0,0.0,16.05,0.0,49.16
148,100.0,30.0,40.0,40.0,40.0,50.0,70.0,44.66,1.0638,1.0152,1.1333,83.13,113.06,47.4,33.47,0.0,7.4,0.0,113.0,0.0,49.16
149,100.0,40.0,40.0,50.0,60.0,70.0,80.0,36.15,1.0286,0.69,1.1799,0.0,28.86,48.56,32.62,0.0,177.97,0.0,16.3,0.0,57.17
150,100.0,40.0,50.0,50.0,50.0,50.0,50.0,78.91,0.7283,0.1516,1.043,0.0,84.43,4.6,104.04,0.0,186.68,0.0,112.18,0.0,297.21
151,90.0,30.0,40.0,40.0,60.0,60.0,70.0,33.28,0.6354,-1.5148,1.043,-,28.47,4.6,28.21,0.0,134.94,0.0,46.09,0.0,57.17
152,90.0,30.0,40.0,40.0,40.0,50.0,50.0,40.16,0.595,-1.5148,1.043,-,90.39,4.6,34.16,0.0,93.0,0.0,82.14,0.0,57.17
153,100.0,30.0,50.0,60.0,60.0,70.0,70.0,25.59,0.9192,0.5663,1.1519,83.69,3.05,0.31,34.16,0.0,61.51,0.0,16.05,0.0,57.17
154,90.0,20.0,50.0,50.0,50.0,50.0,50.0,119.03,0.559,-1.2001,1.1519,83.69,3.05,0.31,0.0,457.9,7.4,0.0,-,461.75,57.17
155,100.0,30.0,60.0,60.0,60.0,60.0,60.0,153.45,0.7369,-0.0886,1.1519,83.69,3.05,0.31,0.0,653.08,7.4,0.0,129.02,657.94,0.0
156,60.0,20.0,30.0,40.0,50.0,50.0,50.0,84.52,-0.0069,-1.3963,1.0964,463.93,-,0.31,28.21,0.0,-,14.67,-,0.0,-
157,70.0,20.0,30.0,50.0,50.0,50.0,50.0,65.82,0.2277,-1.274,1.0964,368.84,-,0.31,13.51,0.0,-,14.67,-,0.0,63.4
158,60.0,10.0,10.0,10.0,10.0,10.0,20.0,127.37,-0.195,-1.4165,1.1178,-,-,46.76,0.0,159.2,199.63,-,-,158.87,199.78
159,80.0,10.0,20.0,30.0,30.0,30.0,30.0,155.36,0.2329,-1.1951,1.1178,658.35,-,0.31,0.0,159.2,61.51,14.67,-,158.87,189.95
