iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
160,80.0,20.0,40.0,60.0,60.0,60.0,60.0,30.1,-2.0,-26.0,7.0,-,3.05,0.31,19.46,0.0,53.69,-,20.57,0.0,143.72
161,100.0,30.0,50.0,70.0,70.0,70.0,80.0,28.06,3.5,1.0,7.0,0.0,3.05,0.31,49.01,0.0,12.83,84.29,20.57,0.0,110.59
162,70.0,20.0,40.0,60.0,60.0,60.0,60.0,28.2,-4.6,-26.0,7.0,-,3.05,0.31,-,0.0,12.83,-,16.05,0.0,165.19
163,90.0,30.0,50.0,70.0,70.0,70.0,70.0,25.11,1.2,-20.0,7.0,83.13,3.05,0.31,-,0.0,12.83,0.0,16.05,0.0,110.59
164,100.0,20.0,40.0,60.0,60.0,60.0,70.0,46.58,3.2,0.0,7.0,156.53,3.05,0.31,49.01,0.0,12.83,84.29,16.05,0.0,143.72
165,90.0,20.0,40.0,40.0,40.0,40.0,40.0,53.02,0.9,-20.0,7.0,83.13,3.05,0.31,-,0.0,67.04,127.85,139.22,0.0,56.54
166,80.0,20.0,30.0,50.0,50.0,50.0,50.0,35.6,-0.9,-16.0,5.0,83.13,-,0.31,19.46,0.0,110.67,14.67,-,0.0,56.54
167,100.0,20.0,40.0,50.0,50.0,50.0,50.0,67.73,2.7,-3.0,7.0,83.13,3.05,0.31,101.4,0.0,102.23,127.85,20.57,0.0,238.77
168,70.0,20.0,40.0,60.0,60.0,60.0,60.0,17.39,-3.8,-24.0,7.0,83.13,3.05,0.31,-,0.0,-,14.67,20.57,0.0,-
169,80.0,20.0,40.0,50.0,50.0,50.0,60.0,40.77,-2.3,-26.0,7.0,-,3.18,0.31,49.01,0.0,173.04,84.29,16.3,0.0,-
170,50.0,0.0,20.0,30.0,30.0,30.0,30.0,67.5,-9.8,-26.0,7.0,-,3.05,0.31,-,159.2,-,-,16.05,158.87,-
171,70.0,30.0,50.0,70.0,70.0,70.0,70.0,6.2,-4.1,-26.0,7.0,-,3.05,0.31,19.46,0.0,-,0.0,20.57,0.0,-
